"","device_id","id_type","latitude","longitude","horizontal_accuracy","timestamp","ip_address","device_os","os_version","user_agent","country","source_id","publisher_id","app_id","location_context","geohash"
"1843","81D3C1B4-F5C3-4693-8BC4-3CCBC18D901F","idfa",40.47,-122.3,100,1.6e+12,"208.74.111.163","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9r1n0zrfg7h0"
"19819","c3e57889-05aa-46ef-a451-d212185ea7da","aaid",40.31291,-75.990425,10,1.6e+12,"107.1.36.218","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","3843b5f899f3b5820a22270b10d76759",NA,"dr1vqf9rwyb0"
"20839","691B7EA7-8639-4BF5-8BE2-832FD2519806","idfa",36.1369,-97.0631,86,1.6e+12,"47.217.113.61","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9y6vx68b9ybb"
"11893","c8cddd5e-8ac2-4e01-9127-670046119caa","aaid",40.682716,-111.87853,32,1.6e+12,"104.143.64.10","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"9x0rqnhd10pb"
"11488","851ED2E9-5DAA-4AB2-9D6E-C796F13AB868","idfa",41.107777,-74.01858,5,1.6e+12,"","iOS","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dr73gemq4hur"
"514","168a88fc-e890-4b24-8b21-bafc7e4a0ccc","aaid",27.36514,-99.48843,2.4,1.6e+12,"","Android","","","US",18,"671552C9107F65B5","",NA,"9uc78jdtx8h8"
"5685","d26c3273-15e5-4588-8c81-10cfb35209a8","aaid",29.707941,-95.54803,11.5,1.6e+12,"172.58.101.132","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; SM-N950U Build/PPR1.180610.011)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9vk11b0j39e5"
"6539","26874424-6185-4d8c-827a-733a8d3fdf51","aaid",40.53986,-111.84431,35.524,1.6e+12,"","Android","10","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",0,"9x0qwuj3yc85"
"2381","4FE86ABF-85A4-4161-B92F-CF34A6EC6781","idfa",40.76996,-74.4203,31.53,1.6e+12,"174.225.1.242","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dr5pftby1ppg"
"4575","9BB41362-CCC8-4FCF-8763-426084AA1E68","idfa",40.3157,-74.0164,51,1.6e+12,"74.108.54.90","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr5m7enzuz39"
"14692","C72F0843-9A6C-4380-8A59-E3C405F05319","idfa",33.66587,-95.522736,20,1.6e+12,"104.50.85.25","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","0796344d29e9be0047b05830cc8c9a93",NA,"9vupd2dmyvju"
"21861","A3B01DF7-8C4C-4A2F-A939-80CD7AA4291C","idfa",40.0565,-86.0159,32,1.6e+12,"68.46.217.0","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp4gfsj4h28w"
"3963","becaa540-0bcb-4c1c-ac9f-346ae3bc469e","aaid",41.5362,-72.0833,41,1.6e+12,"45.46.155.17","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"drksr9qtcmjs"
"4771","E0D225E4-3D4B-47FD-A695-84B97FA0B85B","idfa",42.330994,-83.3785,4,1.6e+12,"104.187.134.148","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dps8ydjeuj4u"
"5367","1ed08b22-9c07-40eb-81cb-7885853491de","aaid",33.441135,-86.72437,13.33,1.6e+12,"97.82.13.125","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-T290 Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"djfq4xc0xxkw"
"16057","908606E6-986D-451C-8B36-0ADC2C1DA41B","idfa",26.300194,-80.277054,89,1.6e+12,"107.77.215.201","iOS","","","US",18,"2A536D6FFD39F4E4","A13C7DA17579A018",NA,"dhwvt7b19p6n"
"7231","236cbf0c-3dac-4e64-960b-5521ea4f35fd","aaid",39.921745,-75.16308,16.8,1.6e+12,"172.58.203.22","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dr4e1eecj2dw"
"7086","7C20FDF4-0540-4E45-B09B-06249B333373","idfa",39.108395,-93.21709,80.21,1.6e+12,"174.234.7.149","iOS","","","US",18,"2A536D6FFD39F4E4","905062D2F2C18BAC",NA,"9yvwqz3qumnh"
"20051","c8b01d6e-5c2b-4d66-bb83-ac22eee8acd8","aaid",42.697575,-88.25973,21,1.6e+12,"104.159.223.136","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","c130f00d9a1a867fbdbba87b04feeee0",NA,"dp94zsg5rkc1"
"9035","9443310F-D3A4-4B18-8B82-A8B688EA5DE2","idfa",38.985542,-94.7128,11,1.6e+12,"67.69.76.183","iOS","13.3","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML like Gecko) Mobile/15E148","US",30,"8f4989517a239e5fcf90c269b97c479f71418bc403e6f5d6c94cea5ff66f50a3","",0,"9yutuc05pzf6"
"7073","f48ad828-620e-4304-ae05-fc3281e76d51","aaid",30.655682,-96.39423,13.16,1.6e+12,"174.235.13.244","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; LM-V405 Build/QKQ1.191222.002)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9v7qqkxy791z"
"8092","568d91aa-b5de-4f1e-800f-53f64f91a81a","aaid",38.972256,-75.79869,49.22,1.6e+12,"174.244.196.103","Android","8.1","Dalvik/2.1.0 (Linux; U; Android 8.1.0; moto e5 go Build/OPPS28.151-22-2)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dqfjentjf7p8"
"6645","9c8a33eb-577b-4b3f-af6f-dd920ed9e056","aaid",44.836082,-93.78507,15.16,1.6e+12,"99.203.48.244","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G986U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9zvr1f5v17t9"
"3494","ca39ed89-691d-44e9-b973-2cdae9f08a3a","aaid",39.92793,-82.40072,4,1.6e+12,"184.58.125.115","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpj7hutth16v"
"15938","4b1bcaa3-d87e-4ff4-aae9-6832d48c80ce","aaid",41.380978,-81.86929,19,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dpmg3j0tejq6"
"21114","bd11a54f-647d-4ade-95bc-83b48e22f9a6","aaid",39.9727,-74.2474,65,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr55qky9y5p0"
"1989","b56b1e71-3d9e-4b06-b208-ef19dc6a2444","aaid",27.001827,-82.056885,3099.999,1.6e+12,"","Android","7","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dhv9sg81012j"
"952","9FD360BF-B89F-465E-8697-1E1B33E538EA","idfa",28.5177,-81.4508,91,1.6e+12,"64.237.232.68","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djn44x3rdue5"
"17333","c4dde085-895e-4ff5-b0df-ec5163a67e72","aaid",40.67458,-74.00298,8,1.6e+12,"100.1.101.114","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"dr5rkh8dte0q"
"17010","C69C5CD5-B939-428C-8D9F-7C37EC7F3927","idfa",40.189213,-85.391945,20,1.6e+12,"104.243.212.39","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","3843b5f899f3b5820a22270b10d76759",NA,"dp5k8u5rpkqb"
"11444","48AC85C2-215B-4F51-80F4-3087216D86B7","idfa",36.064537,-79.888435,65,1.6e+12,"70.63.250.10","iOS","","WRAL%20News/5.8.26.408 CFNetwork/758.5.3 Darwin/15.6.0","US",24,"abdf882c25e08d9ba219fe33f17591fe","67244a6da18d131052a17cf5068c4202",NA,"dnrjnj750scp"
"2431","1BA78DDC-52B0-4707-9FFD-6BF086973E2F","idfa",40.77637,-74.22461,62.07,1.6e+12,"108.53.157.159","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dr5pyzp794rz"
"162","f5b8bbfd-07df-4ec8-aa4b-021d560d4c79","aaid",30.423098,-86.626114,8.58,1.6e+12,"98.162.131.4","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; moto z3 Build/PDXS29.84-51-11-4)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dj6mhf2g3hry"
"15468","EB9F5DD1-45AF-4E88-81D4-A6DFC794DE64","idfa",41.4495,-87.4769,64,1.6e+12,"73.110.3.71","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp3gc3tkbe10"
"2818","CEB7C71C-906F-43D3-BCFB-B9A5D62AA7A2","idfa",42.7348,-84.6245,50,1.6e+12,"68.62.76.67","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpeg47dk4rcf"
"22272","b0d4ec02-a148-4673-86ef-30c4c15b78ec","aaid",44.8769,-93.2535,61,1.6e+12,"174.219.128.182","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9zvxmcwfgumn"
"19897","c1e1cfb9-c2bf-42b0-b736-8ae4304917df","aaid",41.157963,-81.40426,56,1.6e+12,"104.13.76.223","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"dpq45se4x235"
"20194","CA00F549-C1A4-4F55-B9FE-354C35343AF8","idfa",43.039497,-83.543015,47,1.6e+12,"104.1.160.8","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","d18e52e70c8d3efc8a9658fb4988c565",NA,"dpssfgjg4xv6"
"2542","0E3F82A0-B7F6-4511-BF17-78171C3E39F9","idfa",42.4933,-83.135,89,1.6e+12,"68.49.154.70","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpscspwvqj92"
"4708","68108c03-c2e6-4b0d-9bd3-54dd0eb514e7","aaid",41.2324,-95.8751,90,1.6e+12,"99.203.82.4","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9z7fd61uhk28"
"21302","943F66D6-C1EA-4C11-BCF1-81FAFB8E6989","idfa",44.5527,-88.1087,17,1.6e+12,"70.40.248.146","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpcm7n94q3hz"
"11202","7853f0c1-d9fa-4e73-97f4-c360185f311c","aaid",42.340237,-71.510216,10.708,1.6e+12,"24.62.89.69","Android","10","Mozilla/5.0 (Linux; Android 10; moto g(7) play Build/QPYS30.85-18-3; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","US",24,"8b9b2a36b50aaabc1a7691242322d5c8","4047935b0668f8e5bb2ae3d41eb4e905",NA,"drt0uezcg0nm"
"15150","5816c656-1f13-440f-a1db-caeb3fd8df07","aaid",38.835033,-94.72841,26,1.6e+12,"104.11.176.7","Android","","","US",30,"c8223b1b6c91a87c711f539a9f38865059ab138c5d7a7cab0a80be1dfc0f7c61","",1,"9yusumsyknfv"
"6733","9a4a2601-a2fe-4513-a88b-a468a501a6e5","aaid",39.869724,-79.703835,26.58,1.6e+12,"132.147.7.254","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; Pixel 4 XL Build/QQ3A.200805.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dpp6f613yp33"
"7341","29c903e0-8d7f-40c2-9ecf-ef434c77e1e7","aaid",40.537266,-122.34545,11.48,1.6e+12,"66.169.226.218","Android","8.1","Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J260T1 Build/M1AJQ)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9r0yxgwf8q53"
"4615","52AFF854-F1B8-478B-B790-9A0842CDA466","idfa",40.3495,-111.8998,65,1.6e+12,"24.194.249.156","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9x0mt9mhceep"
"2827","6a5eb8c3-55af-4546-a52e-3ae84cdb8795","aaid",41.2341,-96.169,22,1.6e+12,"174.217.9.138","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9z7ded7y5cmj"
"20432","64bc6f24-f738-4371-8246-8cdc48699cee","aaid",46.595455,-120.4328,20,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"c26356rw0q7k"
"20102","c2e1f824-5663-4e2a-ba10-3f4c3b445afb","aaid",33.752174,-84.38232,25,1.6e+12,"104.1.148.251","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","911b098294a45176fd3b52f21ae76935",NA,"dn5bpb6stt26"
"21744","52e7478c-4c7e-4ebd-9699-b93c2631d2bd","aaid",33.395,-86.8348,100,1.6e+12,"75.139.61.49","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djfmbp2gfrr9"
"5497","23b5b797-3fd8-4f1f-880b-68be04bba53d","aaid",43.18098,-77.65487,64.1,1.6e+12,"198.208.72.16","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; 5032W Build/PPR1.180610.011)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dr8v8uv7qqhz"
"2470","DF0E4938-13E5-4944-BF27-133607FE21E9","idfa",37.138927,-78.51981,16.42,1.6e+12,"174.226.135.67","iOS","","","US",18,"2A536D6FFD39F4E4","8EE3B337E8D05021",NA,"dq85m0ztgtz7"
"10322","d6e7f725-0da5-460f-b479-9ad349cc7ba4","aaid",39.289898,-76.56913,15.98,1.6e+12,"35.212.145.92","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-N986U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dqcx98s01zyd"
"10766","1fcef3b5-d878-483f-b624-5b2a0c94a1da","aaid",34.07384,-117.53583,800,1.6e+12,"172.58.28.254","Android","8","Dalvik/2.1.0 (Linux; U; Android 8.0.0; XT1635-02 Build/OPNS27.76-12-22-9)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9qh3v6vn88qg"
"13877","719dc8be-2bb6-4a02-8817-25864f4c1524","aaid",34.27947,-118.50276,10,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"9q5ep2kums06"
"9063","DDEEF0E2-42B7-4A56-8FED-B087D295016F","idfa",37.91196,-81.16716,1,1.6e+12,"72.139.195.203","iOS","13.7","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML like Gecko) Mobile/15E148","US",30,"765a1d4f2f6d63a86cddcdbae8dc8b2f8236ee9fe2d103ee704b391fb0d08f22","",0,"dnwr8vxvhjdy"
"21106","56BC21FF-DE46-4A3D-9D6F-A714822922D9","idfa",41.8883,-87.7613,54,1.6e+12,"108.75.168.250","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp3w6cw1j92m"
"9733","e63ef2eb-7680-444d-8fe5-61aa3814d1ca","aaid",33.1165,-117.1846,61,1.6e+12,"8.25.38.51","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9musmksv8ghq"
"213","714A27ED-A624-43C7-B340-BEC82F490FD1","idfa",38.049267,-122.15855,65,1.6e+12,"107.77.213.72","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9qc0knwv593v"
"7243","956fac9d-619a-41d2-b5fa-c4fcbe3de172","aaid",30.23884,-91.98108,21.34,1.6e+12,"107.77.197.32","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-Q710.FGN Build/PKQ1.190522.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9vqs4bv6j827"
"14839","c0caf4e9-ff85-4772-8da0-c357fc0a556d","aaid",30.267273,-81.79758,12,1.6e+12,"104.180.24.109","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","9629cc61183ec65701c67e37d59de610",NA,"djmu4tuzdk9g"
"20113","c2de6e42-dd39-4dda-981d-0e4bd30a6ab8","aaid",34.470818,-93.01194,28,1.6e+12,"104.179.222.184","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","16d58dc82b8f575ce97c741facfdd1af",NA,"9yju57nz0dnu"
"17311","c229176c-b0b3-472c-8fdb-85311ebb810c","aaid",40.879025,-73.86201,13,1.6e+12,"100.12.135.12","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","79244978b5ba2d6a2f5469a1576ac690",NA,"dr72x1z3d6rx"
"4500","127b35e4-00b4-4e3d-b729-cb47d8462f5b","aaid",37.35,-121.96,100,1.6e+12,"104.245.14.199","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9q9k2xr7w037"
"9005","4d9a16ca-fb28-4a9e-a1a8-a4428a2bc783","aaid",26.222065,-98.17397,18.22,1.6e+12,"67.10.25.111","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-Q720 Build/PKQ1.190302.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9udjjvxfse5y"
"5438","94d4fc8a-9e78-4428-940c-de7511406190","aaid",32.053898,-90.04123,28.1,1.6e+12,"50.86.52.225","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G965U1 Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9vxyr51zrr9h"
"14457","c9eedf21-33d4-403b-9b12-ce30d4e73770","aaid",40.88938,-73.914795,3,1.6e+12,"100.12.135.112","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"dr72w58vumnh"
"12605","06E79D69-8D86-497E-AAF6-22C9EE81DC01","idfa",37.40045,-121.87778,1414,1.6e+12,"73.15.78.249","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9q9kf8e33vw8"
"3929","5d5f00d1-100e-4eb5-9ebe-5e3a8c90bd1c","aaid",39.0127,-77.5342,97,1.6e+12,"52.228.33.136","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dqbvgwj36nhr"
"9781","FDF6C060-C657-437F-B73A-7A6A2A403865","idfa",40.973495,-73.9607,2,1.6e+12,"108.35.34.19","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr73hfzryv0h"
"15943","8a8ea63b-b6ca-46ff-9091-e9cc83ee4d9c","aaid",34.16313,-77.88829,20,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dq0d7e5qxm34"
"5128","5405ba8e-31f5-4865-b674-439d71094575","aaid",34.111492,-117.24424,13.17,1.6e+12,"76.91.97.128","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-X320 Build/PKQ1.190414.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9qhdh1c3g5n2"
"14130","c561b004-7c45-4885-878d-90b9c5350980","aaid",33.80601,-83.67742,3,1.6e+12,"104.227.193.128","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","c7e102eecc89e54e424466ce099177e9",NA,"dnh2rf5yqc0p"
"17030","c93b3803-540e-4b2d-87bc-0a69c02b4957","aaid",46.141262,-122.90299,25,1.6e+12,"107.242.121.7","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","d18e52e70c8d3efc8a9658fb4988c565",NA,"c20w7rbb2dwv"
"4599","220fc793-e40c-46b4-bd2c-6a49baae4118","aaid",27.2913,-80.2977,22,1.6e+12,"73.0.103.62","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dhygkb1p2500"
"784","EB6ACA5C-CE49-411A-9160-5BE6F4FBEBD8","idfa",26.6067,-81.9507,93,1.6e+12,"73.28.11.186","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dhtxr5t7629c"
"7180","11c4e88c-b71e-4f15-aabd-96439045ea93","aaid",35.93594,-89.88792,9.76,1.6e+12,"64.233.144.45","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dn2h6tcw58xq"
"22565","51314235-F847-4261-B923-46AF3151873A","idfa",42.07605,-72.59879,8,1.6e+12,"100.17.8.58","iOS","","","US",30,"c7951def98234473c0123b1946faccf3ed0d64f9b1e6918b54e2c0adeecb4e87","",1,"drkr7gxnv80m"
"13968","e26fef09-468b-4263-aaec-4907be6d2870","aaid",34.116077,-118.06841,9,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"9qh4169hw9f2"
"5423","841ffd40-2fbc-4f65-9cb3-2adf4c9f469e","aaid",29.763239,-95.41544,11.53,1.6e+12,"174.240.4.231","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9vk1kf0x7jbe"
"19736","c3681cd7-6802-4610-992b-8e4859e523c7","aaid",43.1508,-89.186775,28,1.6e+12,"104.159.208.199","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"dp8t6x25tebm"
"2627","30742C53-C29D-4D05-938D-6A2138F210D2","idfa",36.434998,-93.7673,7,1.6e+12,"70.178.228.225","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9ymr62b9pryf"
"39","EE0AFD87-EA73-445A-9F9D-3C2E4958DA09","idfa",25.763983,-80.19429,65,1.6e+12,"75.74.201.54","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dhwfx4hq1d7p"
"14887","cfd049f1-253f-4424-8a74-32a6db033514","aaid",29.947256,-90.394875,57,1.6e+12,"104.179.92.20","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","a4098e23a222ea9a0001781f4566674d",NA,"9vrdr58rqv0h"
"17531","C5C88D8E-7B28-4CCB-B59D-B3341E9F4DD3","idfa",30.523552,-87.88995,16,1.6e+12,"104.58.148.211","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","a846c617014e07145589e128170e0241",NA,"dj3t8h8kxdkx"
"3074","14c88d8c-2cfd-45a1-9180-7591c373a7b6","aaid",42.143154,-83.26096,999,1.6e+12,"98.250.139.119","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpkz9rgjwvmf"
"19435","4dee91df-732e-48be-962d-aa7fdc63518d","aaid",28.36933,-81.33063,24,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"djn1mk2z7429"
"140","CA6695C2-BD6D-433E-86FF-359420868FC8","idfa",33.20045,-117.38839,79.13,1.6e+12,"68.107.12.36","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9musbgbqsk8e"
"14442","CA635197-3E5D-4BAA-B111-60EBFF2B3CE6","idfa",40.7128,-74.038216,21,1.6e+12,"100.1.101.230","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","acc9e531d6ad8caaa36d6195a9af996f",NA,"dr5re5x10xc4"
"22363","5bc3b5e1-77df-421d-8903-3a70f9106ca4","aaid",30.482595,-92.43336,12,1.6e+12,"104.61.172.164","Android","","","US",30,"452e95cc840058a3212ea3ce2e8a35c0704e3b60edae351fc5c64045948e3702","",1,"9vqm2thjfxtk"
"15788","3C9D5005-B21C-4504-9150-5619DFB658AF","idfa",38.271,-77.5495,100,1.6e+12,"108.44.243.115","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dqbcer40txqn"
"1915","D534EB76-B856-4BA6-AF68-CB33B459F80B","idfa",40.7876,-74.06,33,1.6e+12,"104.37.31.241","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr7249pjhbp2"
"13980","0c728c5e-e9ff-482a-b1d1-f924082aa955","aaid",30.356876,-81.64097,72,1.6e+12,"","Android","","LGE;LM-Q720;28;311870","US",24,"abdf882c25e08d9ba219fe33f17591fe","cf3fa23ce8e1b53545da5f17821cc016",NA,"djmuwnqceecv"
"19034","93dddf91-306e-4be3-8d68-597d899ec98b","aaid",34.01356,-86.47535,20,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dn492pyx673u"
"10188","a4791a07-0bb0-46b8-bc4a-e42bca33bb11","aaid",33.058464,-96.66205,21.277,1.6e+12,"","Android","7.1.1","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"9vgk06hge02e"
"10481","C9EFEEB6-AF11-4B08-99E1-A5A8BDD51D2D","idfa",29.98187,-95.49716,65,1.6e+12,"99.24.46.99","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9vk4dfj14cg0"
"10025","e109451d-0a3a-40d2-8025-314f235ecb8b","aaid",33.611824,-102.00668,3927.24,1.6e+12,"172.58.109.136","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; moto x4 Build/PPWS29.69-39-6-4)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9tzrnyc5040h"
